,current_user_id,Time,Event context,Component,Event name,Description,Origin,IP address
2641,9651,"23/08/22, 09:45",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9651' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
2642,9651,"23/08/22, 09:44",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9651' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860'.,web,201.217.216.162
2643,9651,"23/08/22, 09:44",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9651' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860'.,web,201.217.216.162
2644,9651,"23/08/22, 09:44",Assignment: Activity 1: Image Licensing Presentation,Assignment,The status of the submission has been viewed.,The user with id '9651' has viewed the submission status page for the assignment with course module id '41860'.,web,201.217.216.162
2645,9651,"23/08/22, 09:44",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9651' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2646,9651,"23/08/22, 09:44",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9651' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
2647,9651,"23/08/22, 09:44",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9651' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
2648,9678,"23/08/22, 09:43",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9678' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
2649,9678,"23/08/22, 09:43",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9678' viewed the course with id '186'.,web,201.217.216.162
2650,9680,"23/08/22, 09:42",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9680' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
2651,9680,"23/08/22, 09:42",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9680' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860'.,web,201.217.216.162
2652,9680,"23/08/22, 09:42",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9680' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860'.,web,201.217.216.162
2653,1125,"23/08/22, 09:42",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '11255' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
2654,9628,"23/08/22, 09:42",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9628' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
2655,9632,"23/08/22, 09:42",URL: Nearpod Presetation,URL,Course module viewed,The user with id '9632' viewed the 'url' activity with course module id '62999'.,web,201.217.216.162
2656,9632,"23/08/22, 09:42",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9632' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
2657,1125,"23/08/22, 09:41",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '11255' viewed the course with id '186'.,web,201.217.216.162
2658,9632,"23/08/22, 09:41",File: RU- Rúbricas Primer Periodo,File,Course module viewed,The user with id '9632' viewed the 'resource' activity with course module id '22817'.,web,201.217.216.162
2659,9680,"23/08/22, 09:41",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9680' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
2660,9645,"23/08/22, 09:41",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9645' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
2661,9653,"23/08/22, 09:41",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9653' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
2662,9653,"23/08/22, 09:41",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9653' viewed the course with id '186'.,web,201.217.216.162
2663,9657,"23/08/22, 09:41",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9657' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860'.,web,201.217.216.162
2664,9657,"23/08/22, 09:41",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9657' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860'.,web,201.217.216.162
2665,9657,"23/08/22, 09:41",Assignment: Activity 1: Image Licensing Presentation,Assignment,The status of the submission has been viewed.,The user with id '9657' has viewed the submission status page for the assignment with course module id '41860'.,web,201.217.216.162
2666,9657,"23/08/22, 09:41",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9657' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2667,9626,"23/08/22, 09:41",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9626' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
2668,9661,"23/08/22, 09:41",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9661' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
2669,9645,"23/08/22, 09:41",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9645' viewed the course with id '186'.,web,201.217.216.162
2670,9661,"23/08/22, 09:41",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9661' viewed the course with id '186'.,web,201.217.216.162
2671,9632,"23/08/22, 09:40",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9632' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
2672,9628,"23/08/22, 09:40",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9628' viewed the course with id '186'.,web,201.217.216.162
2673,9662,"23/08/22, 09:39",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9662' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860'.,web,201.217.216.162
2674,9662,"23/08/22, 09:39",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9662' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860'.,web,201.217.216.162
2675,9662,"23/08/22, 09:39",Assignment: Activity 1: Image Licensing Presentation,Assignment,The status of the submission has been viewed.,The user with id '9662' has viewed the submission status page for the assignment with course module id '41860'.,web,201.217.216.162
2676,9662,"23/08/22, 09:39",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9662' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2677,9662,"23/08/22, 09:39",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9662' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
2678,9662,"23/08/22, 09:39",Assignment: Activity 2-Photoshop Interface,User tours,Step shown,The user with id '9662' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=22086'.,web,201.217.216.162
2679,9662,"23/08/22, 09:39",Assignment: Activity 2-Photoshop Interface,User tours,Tour started,The user with id '9662' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=22086'.,web,201.217.216.162
2680,9667,"23/08/22, 09:39",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9667' viewed the course with id '186'.,web,201.217.216.162
2681,9662,"23/08/22, 09:39",Assignment: Activity 2-Photoshop Interface,Assignment,The status of the submission has been viewed.,The user with id '9662' has viewed the submission status page for the assignment with course module id '22086'.,web,201.217.216.162
2682,9662,"23/08/22, 09:39",Assignment: Activity 2-Photoshop Interface,Assignment,Course module viewed,The user with id '9662' viewed the 'assign' activity with course module id '22086'.,web,201.217.216.162
2683,9625,"23/08/22, 09:39",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9625' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=editsubmission'.,web,201.217.216.162
2684,9625,"23/08/22, 09:39",Assignment: Activity 1: Image Licensing Presentation,User tours,Tour started,The user with id '9625' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860&action=editsubmission'.,web,201.217.216.162
2685,9625,"23/08/22, 09:39",Assignment: Activity 1: Image Licensing Presentation,Assignment,Submission form viewed.,The user with id '9625' viewed their submission for the assignment with course module id '41860'.,web,201.217.216.162
2686,9625,"23/08/22, 09:39",Assignment: Activity 1: Image Licensing Presentation,Assignment,Course module viewed,The user with id '9625' viewed the 'assign' activity with course module id '41860'.,web,201.217.216.162
2687,9632,"23/08/22, 09:39",Lightbox Gallery: Photoshop Gallery,Lightbox Gallery,Course module viewed,The user with id '9632' viewed the 'lightboxgallery' activity with course module id '57972'.,web,201.217.216.162
2688,9657,"23/08/22, 09:39",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9657' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
2689,9671,"23/08/22, 09:38",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9671' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
2690,9657,"23/08/22, 09:38",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9657' viewed the course with id '186'.,web,201.217.216.162
2691,9625,"23/08/22, 09:38",Assignment: Activity 1: Image Licensing Presentation,User tours,Step shown,The user with id '9625' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=41860'.,web,201.217.216.162
